474.0,8,1
475.0,10,1
476.0,5,0
477.0,7,3
478.0,6,1
479.0,8,2
480.0,5,3
481.0,7,0
482.0,6,0
483.0,4,1
484.0,1,2
485.0,14,3
486.0,6,0
487.0,8,3
488.0,7,0
489.0,4,0
490.0,9,5
491.0,5,0
492.0,6,3
493.0,7,4
494.0,5,0
495.0,5,1
496.0,7,2
497.0,5,1
498.0,9,1
499.0,4,4
500.0,1,0
501.0,6,1
502.0,6,1
503.0,9,1
504.0,7,0
505.0,13,5
506.0,10,1
507.0,8,0
508.0,8,1
509.0,12,0
510.0,7,5
511.0,10,1
512.0,5,1
513.0,4,0
514.0,4,0
515.0,8,2
516.0,8,1
517.0,7,0
518.0,10,2
519.0,8,1
520.0,10,1
521.0,9,2
522.0,9,0
523.0,4,0
524.0,3,1
525.0,6,3
526.0,12,2
527.0,12,2
528.0,2,2
529.0,5,1
530.0,5,2
531.0,8,2
532.0,3,0
533.0,4,1
534.0,8,4
535.0,7,1
536.0,5,1
537.0,4,3
538.0,3,1
539.0,6,1
540.0,11,2
541.0,8,3
542.0,5,2
543.0,3,1
544.0,8,0
545.0,7,3
546.0,6,2
547.0,2,2
548.0,10,2
549.0,5,1
550.0,7,1
551.0,4,1
552.0,6,1
553.0,7,1
554.0,9,4
555.0,8,2
556.0,10,0
557.0,8,3
558.0,3,1
559.0,8,1
560.0,8,3
561.0,7,1
562.0,7,1
563.0,4,0
564.0,7,0
565.0,5,1
566.0,8,3
567.0,3,2
568.0,7,0
569.0,4,0
570.0,0,2
571.0,6,1
572.0,7,1
573.0,6,2
574.0,3,0
575.0,2,0
576.0,14,1
577.0,4,1
578.0,7,5
579.0,6,1
580.0,3,0
581.0,6,0
582.0,2,1
583.0,3,0
584.0,4,3
585.0,10,1
586.0,5,0
587.0,6,0
588.0,1,3
589.0,7,0
590.0,9,0
591.0,9,1
592.0,5,1
593.0,9,1
594.0,11,3
595.0,7,0
596.0,1,3
597.0,4,0
598.0,6,0
599.0,10,0
600.0,8,0
601.0,4,0
602.0,7,1
603.0,6,1
604.0,3,3
605.0,8,2
606.0,4,3
607.0,2,1
608.0,5,2
609.0,6,0
610.0,5,0
611.0,9,1
612.0,7,1
613.0,9,2
614.0,3,2
615.0,9,1
616.0,1,1
617.0,5,3
618.0,3,2
619.0,2,1
620.0,5,0
621.0,9,2
622.0,5,2
623.0,5,2
624.0,10,1
625.0,4,2
626.0,3,3
627.0,6,1
628.0,3,0
629.0,7,1
630.0,9,0
631.0,4,0
632.0,5,2
633.0,7,2
634.0,5,0
635.0,4,1
636.0,6,2
637.0,5,0
638.0,6,0
639.0,4,1
640.0,6,0
641.0,5,2
642.0,12,3
643.0,8,1
644.0,5,0
645.0,3,0
646.0,5,1
647.0,7,1
648.0,7,1
649.0,6,0
650.0,4,3
651.0,2,1
652.0,5,2
653.0,5,3
654.0,5,0
655.0,6,0
656.0,3,0
657.0,8,0
658.0,9,0
659.0,6,3
660.0,3,3
661.0,6,1
662.0,5,2
663.0,6,1
664.0,6,0
665.0,3,2
666.0,3,0
667.0,5,1
668.0,3,2
669.0,2,2
670.0,4,0
671.0,2,3
672.0,3,0
673.0,6,0
674.0,4,3
675.0,9,1
676.0,2,2
677.0,6,0
678.0,5,1
679.0,6,2
680.0,8,1
681.0,9,1
682.0,4,2
683.0,5,2
684.0,3,0
685.0,4,2
686.0,4,1
687.0,3,0
688.0,6,0
689.0,2,2
690.0,5,1
691.0,2,0
693.0,2,1
694.0,7,2
695.0,7,1
696.0,9,0
697.0,6,0
698.0,7,0
699.0,4,1
700.0,3,2
701.0,5,1
702.0,8,0
703.0,9,0
704.0,3,2
705.0,5,2
706.0,4,2
707.0,9,1
708.0,7,1
709.0,2,1
710.0,2,2
711.0,4,1
712.0,3,1
713.0,4,0
714.0,4,1
715.0,3,2
716.0,7,1
717.0,5,3
718.0,4,1
719.0,7,4
720.0,7,4
721.0,7,0
722.0,3,1
723.0,4,1
724.0,4,1
725.0,0,2
726.0,4,3
727.0,1,5
728.0,3,1
729.0,4,3
730.0,10,2
731.0,7,0
732.0,6,1
733.0,5,2
734.0,8,3
735.0,8,1
736.0,4,0
737.0,4,1
738.0,5,3
739.0,12,1
740.0,2,1
741.0,3,0
742.0,3,2
743.0,1,2
744.0,4,0
745.0,6,0
746.0,1,2
747.0,6,1
748.0,4,3
749.0,4,3
750.0,2,0
751.0,7,1
752.0,6,3
753.0,3,0
754.0,3,0
755.0,6,0
756.0,4,1
757.0,4,0
758.0,7,2
759.0,4,0
760.0,3,1
761.0,5,3
762.0,8,1
763.0,6,0
764.0,4,0
765.0,6,1
766.0,2,1
767.0,3,1
768.0,6,2
769.0,2,0
770.0,7,0
771.0,4,1
772.0,7,1
773.0,8,1
774.0,6,2
775.0,1,1
776.0,3,1
777.0,8,2
778.0,2,0
779.0,8,1
780.0,6,1
781.0,5,2
782.0,4,1
783.0,3,0
784.0,3,2
785.0,2,1
786.0,4,0
787.0,10,1
788.0,4,1
789.0,2,1
790.0,7,1
791.0,3,4
792.0,8,2
793.0,4,1
794.0,6,0
795.0,7,2
796.0,7,0
797.0,2,0
798.0,7,0
799.0,2,3
800.0,5,1
801.0,8,2
802.0,3,0
803.0,3,0
804.0,4,2
805.0,2,0
806.0,3,1
807.0,4,0
808.0,7,2
809.0,8,1
810.0,5,3
811.0,2,2
812.0,2,1
813.0,2,1
814.0,5,1
815.0,1,1
816.0,3,1
817.0,1,0
818.0,6,0
819.0,2,0
820.0,4,0
821.0,6,1
822.0,2,1
823.0,7,1
824.0,2,0
825.0,3,1
826.0,6,2
827.0,5,0
828.0,5,0
829.0,5,0
830.0,5,0
831.0,1,1
832.0,7,1
833.0,3,0
834.0,3,1
835.0,6,1
836.0,4,1
837.0,1,0
838.0,6,1
839.0,2,5
840.0,2,1
841.0,3,1
842.0,6,2
843.0,1,0
844.0,3,1
845.0,1,0
846.0,4,1
847.0,4,1
848.0,6,1
849.0,2,0
850.0,5,0
851.0,3,0
852.0,2,1
853.0,3,0
854.0,2,1
855.0,4,0
856.0,2,2
857.0,5,1
858.0,1,0
859.0,3,0
860.0,0,2
861.0,4,2
862.0,4,3
863.0,4,3
864.0,4,1
865.0,3,0
866.0,1,0
867.0,6,0
868.0,1,0
869.0,1,1
870.0,3,0
871.0,3,0
872.0,1,1
873.0,4,0
875.0,2,0
876.0,0,1
877.0,3,1
878.0,3,3
879.0,2,1
880.0,5,3
881.0,2,0
882.0,1,3
883.0,2,2
884.0,5,0
885.0,5,1
886.0,1,1
887.0,3,0
888.0,3,1
889.0,3,1
890.0,2,2
891.0,3,2
892.0,3,1
893.0,6,1
894.0,3,0
895.0,5,1
896.0,1,1
897.0,2,1
898.0,3,1
899.0,2,1
900.0,2,1
901.0,5,1
902.0,3,2
903.0,2,1
904.0,5,0
905.0,3,0
906.0,6,2
907.0,1,2
908.0,2,0
909.0,1,1
910.0,2,1
911.0,5,0
912.0,2,1
913.0,5,1
914.0,2,0
915.0,4,0
916.0,7,0
917.0,3,0
918.0,4,2
919.0,1,0
920.0,2,2
921.0,3,2
922.0,4,0
923.0,3,0
924.0,3,1
925.0,1,1
926.0,5,0
927.0,3,0
928.0,1,1
929.0,7,2
930.0,3,1
931.0,3,0
932.0,1,1
933.0,0,1
934.0,2,2
935.0,3,1
936.0,2,1
937.0,5,0
938.0,4,2
939.0,2,2
940.0,3,0
941.0,5,1
942.0,1,0
943.0,2,0
944.0,5,1
945.0,6,0
946.0,2,1
947.0,3,1
948.0,2,3
949.0,1,0
950.0,3,0
951.0,3,1
952.0,4,0
954.0,2,1
955.0,2,0
956.0,3,0
957.0,2,0
958.0,2,3
959.0,4,0
960.0,2,0
961.0,5,1
962.0,3,0
963.0,4,0
964.0,1,0
965.0,2,0
966.0,4,1
967.0,5,1
968.0,6,0
969.0,5,0
970.0,5,0
971.0,2,2
972.0,2,0
973.0,2,0
974.0,1,1
975.0,3,1
976.0,1,1
977.0,4,0
978.0,2,0
979.0,3,0
980.0,1,1
981.0,3,1
982.0,2,1
983.0,9,1
984.0,0,2
985.0,3,0
986.0,3,1
987.0,1,0
988.0,2,1
989.0,5,0
990.0,4,1
991.0,3,0
992.0,5,1
994.0,2,1
995.0,3,0
996.0,1,0
997.0,1,2
998.0,2,1
999.0,1,0
1000.0,3,0
1001.0,1,1
1002.0,3,1
1003.0,2,2
1004.0,3,0
1005.0,2,2
1006.0,5,0
1007.0,4,0
1008.0,3,0
1009.0,5,0
1010.0,2,0
1011.0,2,1
1012.0,4,2
1013.0,1,0
1014.0,4,2
1015.0,8,2
1016.0,2,0
1017.0,1,0
1018.0,2,0
1019.0,4,0
1020.0,2,1
1021.0,4,0
1022.0,2,0
1023.0,2,2
1024.0,3,0
1025.0,2,0
1026.0,3,1
1027.0,4,0
1028.0,2,0
1029.0,3,1
1030.0,3,2
1031.0,1,0
1032.0,2,0
1033.0,2,0
1034.0,4,1
1035.0,2,0
1036.0,1,1
1037.0,5,1
1038.0,5,0
1039.0,3,0
1040.0,3,1
1041.0,3,1
1042.0,4,2
1043.0,2,1
1044.0,4,0
1045.0,6,0
1046.0,2,0
1047.0,4,0
1048.0,1,0
1049.0,3,1
1050.0,6,0
1051.0,2,0
1052.0,1,0
1053.0,2,1
1054.0,2,0
1055.0,1,0
1056.0,4,0
1057.0,3,0
1058.0,1,0
1059.0,3,1
1061.0,4,1
1062.0,1,0
1063.0,3,0
1064.0,1,0
1065.0,8,1
1066.0,1,3
1067.0,1,0
1068.0,5,0
1069.0,4,1
1070.0,4,0
1071.0,2,1
1072.0,4,1
1073.0,2,0
1074.0,2,0
1075.0,1,0
1076.0,1,1
1077.0,4,1
1078.0,6,1
1079.0,3,1
1080.0,4,1
1081.0,1,1
1082.0,2,1
1083.0,2,1
1084.0,1,0
1085.0,2,0
1086.0,5,1
1088.0,2,4
1089.0,1,1
1090.0,2,1
1091.0,6,1
1092.0,4,0
1093.0,2,0
1094.0,6,0
1095.0,2,1
1096.0,5,0
1097.0,2,2
1098.0,3,0
1099.0,4,0
1100.0,1,0
1101.0,1,0
1102.0,1,0
1103.0,4,0
1104.0,2,1
1105.0,1,1
1106.0,4,1
1107.0,1,2
1108.0,3,2
1109.0,2,0
1110.0,5,3
1111.0,1,0
1112.0,1,0
1113.0,3,0
1114.0,1,1
1115.0,4,0
1116.0,0,2
1117.0,1,0
1118.0,1,2
1119.0,2,0
1121.0,5,0
1122.0,2,1
1123.0,3,0
1124.0,1,1
1125.0,4,0
1126.0,2,0
1127.0,2,1
1128.0,5,1
1129.0,2,0
1130.0,2,1
1131.0,2,1
1132.0,2,0
1133.0,1,0
1134.0,2,0
1135.0,2,3
1136.0,1,0
1137.0,1,0
1138.0,3,1
1139.0,2,1
1140.0,1,1
1141.0,1,0
1142.0,1,0
1144.0,1,0
1145.0,3,2
1146.0,4,0
1147.0,2,0
1148.0,2,1
1149.0,1,1
1150.0,2,0
1151.0,3,0
1152.0,1,1
1153.0,3,0
1155.0,3,2
1156.0,3,1
1157.0,1,1
1158.0,3,1
1159.0,1,1
1160.0,3,0
1161.0,0,1
1162.0,4,1
1163.0,3,1
1164.0,2,1
1165.0,2,1
1166.0,1,1
1167.0,2,1
1169.0,5,0
1170.0,1,0
1172.0,2,0
1173.0,2,0
1174.0,2,1
1175.0,2,1
1176.0,5,0
1177.0,2,0
1179.0,2,0
1180.0,1,0
1181.0,1,0
1182.0,2,0
1183.0,1,0
1184.0,2,2
1185.0,4,0
1186.0,2,2
1189.0,5,1
1190.0,1,0
1191.0,3,1
1192.0,0,2
1193.0,0,1
1194.0,1,0
1195.0,2,0
1196.0,1,0
1197.0,3,1
1198.0,2,0
1199.0,1,1
1200.0,4,0
1201.0,1,1
1202.0,1,0
1203.0,2,1
1204.0,2,0
1205.0,3,0
1206.0,1,0
1207.0,3,1
1208.0,4,0
1209.0,2,0
1210.0,3,1
1211.0,3,1
1213.0,1,0
1214.0,2,0
1215.0,3,1
1217.0,3,0
1218.0,2,2
1219.0,1,0
1220.0,3,0
1221.0,1,0
1222.0,5,0
1223.0,3,0
1224.0,1,2
1225.0,3,1
1226.0,2,2
1227.0,3,2
1228.0,2,0
1229.0,1,0
1231.0,2,0
1232.0,1,0
1233.0,1,2
1234.0,4,0
1236.0,3,0
1237.0,2,0
1238.0,2,0
1239.0,3,0
1240.0,4,1
1241.0,2,0
1243.0,0,1
1244.0,2,1
1245.0,1,0
1246.0,0,1
1247.0,2,1
1248.0,3,0
1249.0,2,1
1250.0,3,1
1252.0,4,1
1253.0,2,0
1254.0,1,0
1255.0,2,1
1256.0,3,1
1257.0,3,0
1258.0,1,0
1259.0,1,0
1260.0,1,1
1261.0,2,0
1262.0,1,0
1263.0,3,0
1264.0,0,1
1265.0,3,0
1266.0,1,0
1267.0,1,0
1269.0,1,0
1270.0,3,0
1272.0,1,0
1273.0,1,0
1274.0,1,1
1275.0,1,0
1276.0,1,0
1277.0,2,1
1278.0,1,0
1279.0,1,1
1280.0,3,1
1281.0,1,1
1283.0,2,0
1284.0,3,0
1285.0,3,1
1286.0,1,0
1287.0,2,1
1288.0,1,1
1289.0,1,0
1291.0,1,0
1292.0,1,0
1293.0,3,1
1294.0,1,0
1295.0,4,1
1296.0,1,0
1297.0,2,0
1298.0,2,0
1300.0,2,0
1302.0,4,0
1303.0,3,0
1304.0,1,1
1305.0,2,0
1306.0,2,0
1308.0,2,0
1309.0,3,0
1310.0,2,0
1311.0,2,1
1312.0,2,1
1313.0,1,1
1314.0,1,0
1315.0,0,1
1316.0,2,2
1318.0,2,0
1319.0,1,0
1320.0,3,1
1321.0,1,1
1322.0,1,0
1324.0,1,0
1325.0,1,1
1326.0,2,0
1327.0,1,0
1328.0,1,0
1329.0,1,0
1330.0,3,1
1331.0,4,0
1332.0,3,0
1334.0,2,1
1335.0,1,1
1336.0,1,0
1337.0,1,0
1338.0,1,0
1340.0,4,0
1341.0,4,0
1342.0,1,0
1343.0,2,1
1344.0,1,0
1345.0,1,0
1346.0,1,0
1347.0,2,1
1348.0,1,0
1350.0,1,0
1351.0,2,1
1352.0,1,0
1353.0,0,1
1355.0,0,2
1357.0,1,0
1358.0,3,0
1361.0,3,0
1362.0,0,1
1363.0,2,0
1364.0,1,1
1365.0,1,1
1366.0,1,1
1368.0,2,1
1369.0,3,0
1370.0,2,0
1371.0,1,1
1372.0,4,0
1373.0,0,1
1375.0,3,0
1376.0,2,0
1377.0,3,0
1379.0,1,1
1380.0,1,0
1381.0,1,0
1383.0,1,0
1384.0,0,1
1385.0,2,0
1386.0,1,0
1387.0,1,0
1388.0,1,0
1390.0,2,0
1391.0,1,0
1392.0,1,0
1393.0,0,2
1394.0,1,0
1396.0,1,0
1398.0,1,0
1399.0,2,0
1400.0,1,0
1401.0,1,1
1404.0,2,0
1405.0,1,0
1406.0,1,0
1407.0,1,0
1408.0,0,1
1409.0,2,0
1410.0,0,1
1411.0,3,0
1412.0,1,0
1413.0,1,0
1414.0,1,0
1415.0,1,0
1416.0,1,0
1417.0,2,1
1418.0,1,0
1419.0,1,0
1421.0,1,1
1422.0,2,0
1423.0,2,0
1426.0,3,0
1427.0,1,0
1428.0,2,0
1430.0,1,0
1431.0,1,0
1432.0,2,0
1434.0,1,0
1435.0,1,1
1436.0,1,0
1438.0,2,0
1439.0,1,1
1440.0,2,0
1441.0,1,0
1442.0,1,1
1443.0,1,0
1444.0,1,0
1445.0,5,1
1446.0,2,0
1447.0,2,0
1448.0,2,0
1450.0,1,0
1451.0,1,0
1452.0,1,0
1453.0,1,0
1454.0,1,2
1456.0,4,0
1457.0,1,1
1458.0,1,1
1459.0,0,1
1460.0,2,1
1461.0,1,1
1462.0,2,1
1463.0,1,0
1464.0,1,0
1465.0,1,0
1466.0,1,0
1468.0,1,0
1469.0,2,1
1471.0,2,1
1474.0,0,1
1475.0,1,0
1477.0,1,0
1481.0,2,1
1482.0,2,0
1483.0,0,1
1484.0,1,0
1485.0,2,0
1489.0,0,1
1491.0,4,0
1492.0,1,0
1494.0,1,0
1496.0,1,2
1497.0,1,0
1498.0,1,2
1499.0,3,0
1500.0,1,1
1501.0,1,0
1503.0,1,0
1504.0,1,1
1506.0,1,0
1507.0,0,1
1508.0,1,1
1511.0,2,0
1513.0,1,0
1514.0,1,0
1515.0,2,0
1516.0,1,0
1518.0,3,0
1519.0,0,1
1520.0,4,0
1521.0,1,0
1522.0,2,0
1524.0,0,1
1525.0,3,1
1527.0,1,0
1530.0,1,0
1531.0,0,1
1532.0,1,0
1533.0,1,0
1534.0,1,0
1539.0,0,1
1540.0,1,0
1541.0,1,1
1542.0,2,0
1544.0,0,2
1547.0,0,1
1549.0,1,1
1551.0,1,0
1552.0,1,0
1554.0,1,0
1555.0,1,0
1557.0,2,1
1558.0,0,1
1562.0,0,1
1563.0,2,0
1564.0,1,0
1565.0,1,0
1566.0,2,0
1567.0,1,0
1568.0,0,1
1569.0,3,0
1570.0,1,0
1571.0,1,1
1572.0,1,0
1573.0,2,0
1575.0,0,1
1576.0,1,0
1577.0,1,0
1579.0,3,0
1580.0,1,0
1581.0,1,0
1582.0,0,1
1584.0,1,0
1585.0,1,0
1586.0,1,0
1587.0,1,0
1589.0,1,0
1593.0,0,1
1594.0,1,0
1595.0,1,1
1598.0,0,1
1600.0,2,0
1601.0,0,1
1602.0,1,0
1603.0,1,0
1608.0,2,2
1609.0,1,0
1613.0,1,0
1614.0,2,0
1615.0,1,0
1616.0,1,0
1617.0,2,0
1618.0,0,1
1619.0,1,0
1620.0,1,0
1621.0,1,0
1622.0,1,0
1623.0,1,0
1627.0,1,0
1628.0,1,0
1629.0,1,0
1630.0,1,0
1631.0,0,1
1637.0,1,0
1638.0,0,1
1640.0,1,1
1642.0,1,0
1643.0,0,1
1644.0,1,0
1645.0,1,0
1648.0,0,1
1650.0,1,0
1653.0,0,2
1654.0,1,0
1655.0,1,0
1656.0,0,2
1659.0,2,0
1665.0,1,0
1666.0,0,1
1668.0,2,1
1669.0,1,0
1670.0,1,1
1671.0,0,1
1672.0,1,0
1673.0,1,0
1675.0,1,0
1676.0,1,1
1677.0,1,0
1679.0,2,1
1681.0,1,0
1682.0,0,1
1684.0,2,1
1686.0,1,1
1687.0,1,0
1690.0,1,0
1691.0,1,1
1692.0,1,0
1693.0,1,0
1694.0,1,1
1695.0,1,0
1696.0,1,0
1698.0,1,0
1701.0,2,0
1702.0,1,1
1703.0,1,0
1706.0,1,0
1707.0,1,0
1708.0,0,1
1709.0,2,0
1713.0,1,0
1716.0,1,0
1718.0,1,1
1720.0,1,0
1722.0,1,0
1723.0,1,0
1726.0,1,0
1728.0,1,0
1735.0,2,1
1736.0,2,0
1737.0,2,0
1739.0,1,0
1742.0,1,0
1744.0,1,0
1746.0,0,1
1749.0,1,0
1750.0,1,0
1751.0,1,3
1752.0,1,0
1757.0,1,0
1758.0,1,0
1759.0,2,0
1760.0,1,0
1762.0,1,0
1764.0,1,0
1765.0,1,0
1767.0,2,0
1769.0,1,1
1776.0,1,1
1777.0,2,0
1784.0,3,0
1785.0,0,1
1787.0,1,0
1790.0,0,1
1792.0,1,1
1794.0,1,0
1796.0,1,0
1799.0,0,1
1800.0,1,0
1802.0,1,0
1803.0,3,0
1804.0,0,1
1807.0,2,0
1811.0,1,0
1814.0,3,0
1816.0,1,2
1817.0,1,0
1818.0,0,1
1819.0,1,0
1822.0,0,1
1823.0,1,2
1825.0,2,0
1829.0,1,0
1831.0,0,1
1832.0,1,1
1841.0,0,1
1843.0,2,0
1844.0,1,0
1845.0,1,0
1847.0,1,0
1848.0,2,0
1849.0,1,0
1850.0,1,0
1852.0,2,0
1853.0,1,0
1855.0,1,0
1856.0,1,0
1857.0,1,1
1859.0,0,1
1860.0,1,0
1862.0,1,0
1864.0,1,0
1866.0,0,1
1872.0,2,0
1873.0,1,0
1874.0,2,0
1878.0,1,0
1880.0,0,1
1881.0,2,1
1884.0,1,0
1887.0,2,0
1888.0,1,0
1889.0,1,0
1891.0,1,0
1892.0,1,0
1896.0,2,0
1898.0,1,0
1900.0,2,0
1901.0,1,0
1902.0,1,0
1903.0,1,0
1906.0,0,1
1912.0,1,0
1914.0,1,0
1920.0,1,0
1929.0,1,0
1931.0,1,0
1934.0,1,0
1945.0,4,0
1947.0,1,0
1951.0,1,0
1952.0,1,0
1955.0,1,0
1956.0,1,0
1961.0,1,1
1965.0,1,0
1966.0,2,0
1971.0,1,0
1974.0,2,0
1976.0,0,1
1978.0,1,0
1981.0,1,0
1982.0,1,0
1997.0,1,0
2001.0,1,0
2002.0,1,0
2003.0,1,0
2004.0,0,1
2008.0,1,0
2010.0,1,0
2014.0,0,1
2016.0,1,0
2017.0,1,0
2018.0,1,0
2021.0,1,0
2022.0,1,0
2023.0,1,0
2026.0,0,1
2028.0,1,1
2030.0,1,0
2032.0,1,0
2033.0,0,1
2034.0,1,0
2038.0,1,0
2039.0,0,1
2040.0,1,0
2041.0,1,0
2045.0,0,1
2046.0,0,1
2047.0,1,0
2057.0,1,0
2059.0,1,0
2061.0,1,1
2062.0,1,0
2063.0,1,0
2064.0,1,0
2066.0,1,0
2068.0,1,0
2069.0,1,0
2071.0,0,1
2075.0,1,0
2076.0,1,0
2078.0,1,0
2083.0,1,0
2084.0,3,0
2086.0,1,0
2089.0,1,0
2090.0,1,0
2094.0,1,0
2099.0,0,1
2100.0,1,1
2102.0,0,1
2105.0,1,0
2113.0,0,1
2114.0,1,0
